voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000030016958,WILKES,WHITE,F,73,MILLERS CREEK,NC,28651,DEM,0,0,0
000000012399,WILKES,WHITE,M,62,WILKESBORO,NC,28697,REP,1,0,0
000000012427,WILKES,WHITE,F,85,WILKESBORO,NC,28697,REP,1,0,0
000000012434,WILKES,WHITE,F,88,WILKESBORO,NC,28697,REP,1,0,0
000030033250,WILKES,WHITE,M,25,WILKESBORO,NC,28697,DEM,0,0,0
000000012536,WILKES,WHITE,M,78,WILKESBORO,NC,28697,REP,1,0,0
000030034361,WILKES,WHITE,F,53,MILLERS CREEK,NC,28651,REP,0,0,0
000030001802,WILKES,WHITE,F,72,NORTH WILKESBORO,NC,28659,REP,1,0,0
000030028700,WILKES,WHITE,F,51,WILKESBORO,NC,28697,REP,1,0,0
000030009512,WILKES,WHITE,F,31,NORTH WILKESBORO,NC,28659,REP,0,1,1
000030028378,WILKES,WHITE,F,21,PURLEAR,NC,28665,UNA,0,0,0
000000012613,WILKES,WHITE,F,80,HAMPTONVILLE,NC,27020,REP,1,0,0
000000044913,WILKES,WHITE,M,81,STATE ROAD,NC,28676,REP,1,0,0
000030034469,WILKES,WHITE,F,21,NORTH WILKESBORO,NC,28659,REP,0,0,0
000000058551,WILKES,WHITE,M,38,PURLEAR,NC,28665,UNA,0,0,0
000030028547,WILKES,WHITE,F,21,NORTH WILKESBORO,NC,28659,UNA,1,1,1
000000039503,WILKES,WHITE,M,49,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000043860,WILKES,WHITE,F,54,HAMPTONVILLE,NC,27020,REP,1,1,1
000000060482,WILKES,WHITE,F,38,PURLEAR,NC,28665,UNA,0,0,0
000000040375,WILKES,WHITE,M,56,HAMPTONVILLE,NC,27020,REP,1,0,0
000000048212,WILKES,WHITE,F,48,NORTH WILKESBORO,NC,28659,REP,0,0,0
000030008349,WILKES,WHITE,F,74,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000041371,WILKES,WHITE,M,48,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000043649,WILKES,WHITE,M,66,WILKESBORO,NC,28697,UNA,0,0,0
000000036230,WILKES,WHITE,F,55,WILKESBORO,NC,28697,REP,0,0,0
