voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000034446,ASHE,WHITE,M,22,CRESTON,NC,28615,UNA,0,0,0
000000017491,ASHE,WHITE,M,82,JEFFERSON,NC,28640,UNA,1,1,1
000000033500,ASHE,WHITE,M,40,WEST JEFFERSON,NC,28694,DEM,0,1,1
000000024654,ASHE,WHITE,M,33,WEST JEFFERSON,NC,28694,REP,1,1,1
000000030213,ASHE,WHITE,M,69,WEST JEFFERSON,NC,28694,REP,1,1,0
000000000582,ASHE,WHITE,M,92,JEFFERSON,NC,28640,DEM,1,1,0
000000003920,ASHE,WHITE,M,68,LANSING,NC,28643,UNA,1,1,1
000000039297,ASHE,WHITE,F,58,JEFFERSON,NC,28640,REP,0,1,1
000000031008,ASHE,WHITE,M,66,WEST JEFFERSON,NC,28694,UNA,1,1,1
000000036612,ASHE,WHITE,M,41,WEST JEFFERSON,NC,28694,UNA,1,1,1
000000010320,ASHE,WHITE,F,69,LANSING,NC,28643,UNA,1,1,1
000000036566,ASHE,WHITE,F,35,WEST JEFFERSON,NC,28694,UNA,1,1,1
000000032744,ASHE,WHITE,M,70,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000035084,ASHE,WHITE,M,21,CRUMPLER,NC,28617,DEM,0,1,1
000000032971,ASHE,WHITE,F,32,WEST JEFFERSON,NC,28694,UNA,1,1,1
000000038532,ASHE,WHITE,M,41,WEST JEFFERSON,NC,28694,UNA,0,0,0
000000022757,ASHE,WHITE,F,56,WEST JEFFERSON,NC,28694,DEM,1,1,1
000000038725,ASHE,WHITE,M,63,JEFFERSON,NC,28640,REP,0,1,1
000000027516,ASHE,WHITE,M,72,JEFFERSON,NC,28640,UNA,0,0,0
000000000695,ASHE,WHITE,M,66,WEST JEFFERSON,NC,28694,DEM,0,1,0
000000027513,ASHE,WHITE,F,72,JEFFERSON,NC,28640,REP,0,0,0
000000028617,ASHE,WHITE,F,67,WEST JEFFERSON,NC,28694,REP,1,1,0
000000028591,ASHE,WHITE,F,75,WEST JEFFERSON,NC,28694,UNA,1,1,0
000000035000,ASHE,WHITE,F,71,WEST JEFFERSON,NC,28694,UNA,0,1,1
000000040123,ASHE,UNDESIGNATED,U,38,CRUMPLER,NC,28617,REP,0,1,1
